id,title,word2vec
5166,重生之庶女国色,"[-0.07293425095784996,0.10880348655498691,-0.05551742766466406,0.012796690175309778,-0.031472113749219315]"
5165,家有萌妻太难追,"[-0.11005504339475904,0.03349807979784122,-0.05193824742986052,-0.010526260246702453,-0.02422179882169554]"
5164,超品医仙,"[-0.08805903571968277,0.07213518833741546,-0.06728047884535045,0.02786570278306802,-0.03221786810706059]"
5161,农家娇妻来种田,"[-0.07349202857279268,0.06414476896660697,-0.055814005256826546,0.024074860162248735,-0.05576924976010463]"
5160,萌妻娇俏：帝少，我嘴挑,"[-0.07134660066955856,-0.04881005322642844,-0.019846873031757938,-0.05016115316710271,-0.05130014754146995]"
5159,一念繁华一念灰,"[-0.08930243338428197,0.15721554020720144,-0.2653378777115816,0.00963211729521713,-0.009125019633962261]"
5158,跑男之终极巨星,"[-0.04526479188546849,0.019395722056894254,-0.040119524645463873,-0.012028539507688644,-0.06580440159887076]"
5154,学长惹不起,"[-0.06845812166396242,0.05854926978309567,-0.013042886848919667,0.020613348028676298,-0.016661306108849555]"
5153,重生校园：学霸女神，宠上瘾,"[-0.04888365224954517,0.04653992311408122,-0.16494952903594823,-0.0550643734963766,-0.07287365267984569]"
5150,田园空间小农女,"[-0.09321268905316375,0.04632620760498361,-0.0716437398093856,0.01444974729222142,-0.07404416840290651]"
5149,四爷的心尖宠妃,"[-0.04339297813508106,0.024061197465336002,-0.03819369225655808,-0.006780504140486891,-0.06943517904476942]"
5148,云的抗日,"[0.014553680349226026,0.1073964585878209,0.035543118423612956,-0.03838917399513197,-0.06424219948662953]"
5146,重生之七零的悠闲人生,"[-0.04635022712200013,0.07053108140284758,-0.05620988675793849,-0.015133479182326862,-0.054500927948284636]"
5145,异世界的美食家,"[-0.028830599408441532,0.0567703611902996,-0.05139746252744872,-0.0035629263729788363,-0.03777551724083928]"
5144,医妃权谋天下,"[-0.07669369251040431,0.018574574256005387,-0.04714193916103492,0.011551731295185164,-0.03468479201352845]"
5143,死亡教室,"[-0.06851363481255249,0.008140529372030868,-0.038849362769785026,-0.02705908622253143,-0.040288287991036974]"
5142,邪帝心尖宠：鬼医废材妃,"[-0.03787832166451741,0.07879341619280988,-0.037473330628948615,-0.03824881817323758,-0.07699485131648971]"
5140,一生向晚,"[-0.09395950008830468,0.05839286221049001,-0.04282163959255235,-0.019394675890604653,-0.07162215027751194]"
5139,国民巨星：撩宠男神,"[-0.05738628370330689,0.021875789859629374,-0.0736498386262262,-0.024987983527875682,-0.07282378142105138]"
5137,超级位面种植空间,"[-0.08642770279343619,-0.04623768966947053,-0.03408156871493604,-0.042464339460649,-0.04910104067027066]"
5133,济世医途,"[-0.05980156124408903,0.047925647243793154,-0.062305601297652925,-0.03929000643708197,-0.046411719815484406]"
5132,蚕食,"[-0.063428129916164,0.06760649059221827,-0.0473945624279705,0.00710643565451557,-0.062100778143344956]"
5131,重生之动力时代,"[-0.07847201960022834,-0.014752961590821886,-0.018664354578880913,-0.03036962386525782,0.004384006389641556]"
5130,重生女学霸,"[-0.056198860601788116,0.08196041945900236,-0.07937129824339145,-0.003121267405471631,-0.028823039095316614]"
5129,萌宝来袭：总裁爹地，宠上天,"[-0.061899248109797814,-0.018498115900105663,-0.04974760187906213,-0.07254505132191948,-0.0919053356695388]"
5128,男主养成记,"[-0.061145284384685125,0.06349070974331544,-0.03610556905225262,-0.018177758179310905,-0.07084927631934222]"
5127,超级神基因,"[-0.064176625397522,-0.006972255099646966,-0.03214499299578807,-0.025762167360346,-0.028174622347304487]"
5126,我家青梅有点甜,"[-0.05987925133050172,0.03823085975053967,-0.04692082880635042,-0.01736445123405785,-0.03892247496191792]"
5124,邪王盛宠俏农妃,"[-0.07337325458414853,0.07234229071531445,-0.0700838653696701,0.021034137941896916,-0.016316679529845717]"
5123,萌妻入怀：傅少隐婚请低调,"[-0.10683396166217897,0.09120568923433037,-0.06621874243651024,-0.014603015049086773,-0.04756019962951541]"
5122,亿万婚约：老婆娶一送一,"[-0.013823778054896084,-0.14476798025836402,-0.09899899050702943,0.1434207004851059,-0.2982690364286742]"
5117,快穿女配：宠你，黑化男神,"[-0.10022084343557557,-0.08092727890859047,-0.011979225747442493,-0.06305379997938872,-0.032119981434273845]"
5115,太古神墓,"[-0.056361902287850776,0.10416578790172934,-0.07842328231005619,0.031771678415437536,-0.04920571953989565]"
5114,都市最强兵王,"[-0.11856731474969763,0.015718368769442777,-0.06875240190752914,-0.02211430406540024,-0.034775437853698216]"
5113,天下无双,"[-0.05366266033767412,0.05478554423704433,-0.02234465683189531,-0.017377970969391754,-0.05088509662891738]"
5112,爱到时光发烫,"[-0.058291142287531066,0.12291324155937347,-0.047823575405137875,0.011207650442208563,-0.03165745665984494]"
5110,呆萌小青梅：妖孽竹马太腹黑,"[-0.16538476173133987,0.27732530894822305,-0.10396992415189743,0.07360597351881941,0.05088079374815736]"
5109,逍遥圣医在都市,"[-0.13060206794382437,0.11890219789474149,-0.12579851411283016,0.0013055444654563198,0.0019873107135619807]"
5108,重生学霸女神,"[-0.10147715948076676,-0.03885194705799222,-0.041214666896216244,-0.03603915872214281,-0.06297945533879101]"
5107,枭宠重生之盛妻凌人,"[-0.03939075007891426,0.06385827134721554,-0.03807309556286782,-0.010228791496214959,-0.057215332383146654]"
5106,国民男神是女生：恶魔，住隔壁,"[-0.05633755378188816,0.028384797080461658,-0.1137289662859333,-0.039633960626435594,-0.042428858981314876]"
5105,都市之超级医神,"[-0.061078402577859764,0.026128886292312057,-0.06544392239896858,-0.015825075758720174,-0.041734571298683416]"
5104,重生枭妻：Boss，宠上瘾,"[-0.1269574987391631,-0.004206756124686864,-0.03977657579816878,-0.03682118361401889,-0.027251688486689497]"
5102,邪宠大小姐：绝世狂妃,"[-0.0064795456752451,0.05971614807925146,-0.08685535856605292,0.008547827360166264,-0.08202925451653267]"
5101,逆天腹黑狂女：绝世狂妃,"[-0.0044679883901245785,0.059522277358379484,-0.08371060066291239,0.008922041247031935,-0.07766243451328922]"
5100,美人余香,"[-0.07283859497013812,0.12025645483906071,-0.02994679274658362,0.04088248314607578,-0.0008398417693873246]"
5097,周睿,"[-0.05494591279421002,0.01868377482848397,-0.01896319479177085,-0.0058733357388215755,-0.016217861188730844]"
5096,萌妻养成方程式,"[-0.23579566990956666,0.2960635148920119,-0.05834123706445098,0.15584063241258264,0.048599717277102175]"
5095,亿万宝宝：爹地靠边站！,"[-0.10160404657013715,-0.012865049121901393,-0.03202989239245653,-0.047373445527628066,-0.09377899831160903]"
5094,神印王座,"[-0.03105887349656954,0.055533737552409264,0.0005318021534809044,0.01632438968791037,-0.01677800414428039]"
5093,豪门密爱之贵妻难逑,"[-0.06018054620206106,0.045288697664196104,-0.018911763608719833,-0.03899619843846617,-0.0721215106224498]"
5092,凰妃倾天下,"[-0.0652561367564236,0.048436955729682395,-0.055524134160285545,-0.009349498619225674,-0.04957829916384071]"
5091,王爷宠妻忙,"[-0.10634412049936752,0.15414198396417,-0.0791050280056273,0.09551592354352276,0.018161938215295475]"
5090,女帝直播攻略,"[-0.04236030908456693,0.04736592732941764,-0.06273055476904438,-0.032400251431554034,-0.10445890874650916]"
5089,特工王妃不下堂,"[-0.029643050281683337,0.0035089387674815953,-0.022676484457947114,-0.027889212022371893,-0.07532975280254676]"
5088,万古金身,"[-0.05233115117464746,0.04575924038709629,-0.1263396160710337,0.14260559475016113,-0.16675556089363194]"
5086,谁许情深负欢颜,"[-0.08602353507587902,-0.04890460430016351,-0.07809328203371098,0.10050507692273619,-0.13347231259916065]"
5083,军少独爱闪婚萌妻,"[-0.04269901606695432,0.04830959708871026,-0.05294891595105199,0.003050319654376883,-0.06801898117287476]"
5081,萌宠兽世：兽夫，么么哒！,"[-0.04847969121183269,0.0926319285063073,-0.07674933735979722,0.05907249973970466,-0.06350204320042395]"
5079,总裁婚妻惹人爱,"[-0.01574984353713014,-0.11188298791900955,-0.07021281140094454,0.02778092701919377,-0.26673540638082405]"
5078,农门贵女,"[-0.08003352666128194,0.06610259610897629,-0.08815315747960994,0.07417190443811705,-0.08333520543965278]"
5077,白袍总管,"[-0.04964594457358602,0.07819613425301447,-0.04170146964550499,0.011331893713964569,-0.0682282036493322]"
5076,姻缘迟迟归,"[0.012128430592151834,-0.0939311171680981,-0.09068834520511183,0.15441765362287269,-0.31873259702514783]"
5074,绝世仙尊混都市,"[-0.12892407363979147,0.15597164597711527,-0.1523935669567436,-0.011544943787157536,0.004339708643965423]"
5073,限量级婚宠,"[-0.0569233281429911,-0.010460045492357534,-0.0527197663280843,-0.05203777419376201,-0.06043589914865468]"
5072,逆天奇医,"[-0.13033653405943402,0.003909424453956523,-0.0328663210729482,-0.0020212264390903766,-0.011406439563466443]"
5070,名门盛宠：姝色无双,"[-0.15870287810389141,-0.10211722271801052,0.034135645686454434,-0.08260220752523864,-0.03748608388054043]"
5069,绝世名医,"[-0.14763883523707416,-0.061114266247270586,0.010565417927709665,-0.04504503441994336,-0.021491968149735412]"
5068,时光忘记我爱你,"[-0.10520155512494966,0.11841968693598,-0.018947128913606757,0.037956250831484795,0.0353476763702929]"
5065,总裁的珠光宝妻,"[-0.06352935632846009,0.0066444989417990055,-0.04341706444509328,-0.05616372632406032,-0.07016793146729469]"
5064,嗜血狂徒在都市,"[-0.04048689840361476,0.061815703292377296,-0.04300218592397869,-0.02653566788416356,-0.010071877520531416]"
5063,邪王盛宠：神医庶女,"[-0.08979410160100088,0.05055916557048863,0.0052018272740013425,-0.06810623210200921,-0.0476115246828487]"
5062,日久生婚,"[-0.044948017285940674,0.0012209428731646192,-0.02789661063702385,-0.04375484967788093,-0.0699253966204675]"
5060,将军，你马甲掉了,"[-0.11727601415751611,-0.06544623112159909,0.004434931751651068,-0.05384897919116067,-0.04382369580094282]"
5058,天才儿子腹黑娘亲,"[-0.03176714533141681,0.023122196191079202,-0.09350826098982776,-0.04089081806263753,-0.14194818060579042]"
5057,我卑微的爱情,"[-0.10479187475436408,0.11707956812587444,-0.0270437934010735,0.011155321465238281,-0.02170395527196967]"
5056,山月不知心底事,"[-0.043062119772109914,0.07030237847528256,-0.04319078419426018,-0.006683188554983216,-0.05979165925493683]"
5055,独家婚宠迷糊妻,"[-0.07954536078614183,0.06771623835666106,-0.011625234642997384,0.010524526704102755,-0.03693664162419737]"
5054,妃本倾城,"[-0.106478386141948,0.18876160300753422,-0.10112310068583802,0.048514611890392474,0.017154789091651572]"
5053,重生学霸之路,"[-0.07908465998116299,0.06556119073502487,-0.06670612015295774,-0.0066869119691546075,-0.06704529908893164]"
5050,倾城召唤师,"[-0.03115486648554603,0.08154448146793852,-0.09129902787713541,0.005455488238011538,-0.10321807174908894]"
5049,爱你情深已入骨,"[-0.04003525795825921,0.025062710249211008,-0.03890083491055788,-0.015342568576349603,-0.056061414714135664]"
5046,重生之天才狂女,"[-0.09923832252498646,-0.0023244921588075327,-0.0501074250282298,-0.008451518009335487,-0.04984980543969937]"
5043,非撩不可，总裁小妻火辣辣,"[-0.12756902442590612,-0.07268438279326704,0.052909337473809846,-0.08233755918823787,-0.056101439973792515]"
5042,兽世逮捕令：小萌宠，别跑！,"[0.021319162757784317,0.08791310626046756,0.02609364603811144,-0.0626365527484118,-0.0890465561047055]"
5041,不得不爱：总裁请温柔,"[-0.08294891134616644,0.054922597770414805,-0.033924370593227005,-0.026933050974655676,-0.07754095994374331]"
5040,至尊兵王,"[-0.08517310908729477,0.08539711533646498,-0.10926203328583921,-0.002898100158199668,-0.022027898021042346]"
5039,择天记,"[-0.042083932956376545,0.07117869381731072,-0.05326328717400224,0.025957744751524712,-0.017975999521120088]"
5038,懵懂青春2,"[-0.11600553862112777,0.05118819799922083,-0.0562398132422696,-0.010714078807960386,-0.027545164885890223]"
5037,爱劫难逃,"[-0.09978084622853203,0.013586250226944685,-0.037322917956626046,-0.030705503541976212,-0.03231058079749346]"
5036,重生之少女神棍,"[-0.03712897290279216,0.04444443298416445,-0.04515610568341799,-0.005741290579862834,-0.0369504535347005]"
5035,吞天武神,"[-0.0981050240341574,0.11369498648370306,-0.08456413294188678,-0.00749518535255144,-0.019474219530820847]"
5034,超级兵王在都市,"[-0.06521066369525358,0.08225053700381049,-0.08687475056891951,-0.03979361988604069,-0.011871788401941896]"
5032,快穿72变：男神，宠上瘾,"[-0.15704069826751949,-0.06069336542859674,-0.061395154317142445,-0.08154937806539238,-0.11974377054721118]"
5031,权少蜜宠小娇妻,"[-0.059745215890096855,0.02664233638379881,-0.04513086776863387,-0.02571271875120224,-0.046428257837257486]"
5030,豪门绝宠之军少溺爱狂妻,"[-0.03971854353077569,0.01680258096564772,-0.03951076674110361,-0.014437972919418002,-0.07163550338338849]"
5029,萌宝上线：总裁宠妻来袭,"[-0.11911089631958284,0.04035205837420147,-0.04867292622963061,-0.04240076088656982,-0.04204104985177949]"
5028,蜜宠小萌妻,"[-0.20296873916418123,-0.10345221895915575,-0.021284303795068692,-0.10434105728143969,-0.08833684199131452]"
5027,总裁他是偏执狂,"[-0.0064963473226217665,-0.07635285472154946,-0.1007725873718942,0.12446254857401501,-0.27625268245430884]"
5026,倾国太后,"[-0.07194248866289854,0.08579882208141498,-0.041358861824846826,0.01895790983689949,-0.05742696068773512]"
5024,妻不可欺：薄情前夫请接招,"[-0.07489947772618116,0.032621948013132035,-0.05105383789590892,-0.05550739323786859,-0.06421720413657438]"
5023,厉少霸爱：囚宠小娇妻,"[-0.033043359151135564,-0.02859102014120515,-0.07265271343711814,0.08062884082785673,-0.16999996004128598]"
5021,偏执总裁替嫁妻,"[-0.0470294002083012,0.09937041147208925,-0.05223588592636941,-0.04062600631515301,-0.014712940373305065]"
5020,军门蜜爱之贵妻难逑,"[-0.05914517237809223,0.04846007249511356,-0.018184077991326427,-0.03752567409098429,-0.06583235903098336]"
5019,元卿凌楚王免费阅读,"[-0.08322985815361907,0.08341169576697911,-0.12448303892802542,-0.022379920381354168,-0.032517177354281716]"
5018,巅峰隐龙,"[-0.10060798956758597,0.10900700932622634,-0.11317776240916415,0.022558079376308757,-0.03836479874073782]"
5017,星光萌动入我怀,"[-0.10738693254116254,0.0204071560755181,-0.05224777051868538,-0.04441471067137825,-0.046537003241097316]"
5016,相逢爱不晚,"[-0.1154199127593766,0.062142556411740574,-0.06254903492315307,-0.009722570691298208,-0.08207168262553118]"
5015,绝地狂兵,"[-0.08994611202400517,0.08108047340911897,-0.09917176887392998,-0.005583684051860914,0.007424258598775575]"
5013,风雪里爱陌路,"[-0.06714092768500753,0.04017094975036646,-0.10978867715554466,0.017040331731550395,-0.1486220719865135]"
5012,富贵锦绣,"[-0.033966808597772166,0.01585006482529048,-0.029867773538288206,-0.009111784126920004,-0.06058078732950469]"
5011,战国征途,"[-0.07052912110970778,0.09278812842782248,-0.12268651876259933,-0.009497755135155536,-0.05540574871278791]"
5010,科幻电影系统,"[-0.044513936225819034,0.06603347121058412,-0.06339509281976034,0.015028546241169071,-0.003956107926383919]"
5009,我欲成王,"[-0.23340053164533206,0.2617820229913507,-0.09656764354024613,0.1583739247705255,0.03628934996335634]"
5008,破灭时空,"[-0.0695955260630904,0.06355086455247752,-0.04054984686889737,0.0031302043547232943,-0.008990309584381368]"
5006,总统大人，请爱我,"[-0.06355574402231269,0.06323255821153885,-0.05506161377742523,-0.004075563257196691,-0.046502555834084025]"
5004,校园极品狂少,"[-0.02065012375645053,-0.015144957484713254,-0.13597030237388727,0.10988986218133226,-0.1846993024944543]"
5003,猎妻计划：老婆，复婚吧！,"[-0.03818046717977079,-0.011549547435594845,0.045453118619980755,-0.086958740757742,-0.11428419557436334]"
5000,我的甜甜圈先生,"[-0.08638689908871634,0.08256371640729614,-0.02230824201574756,0.025615748648609344,-0.009578772283728337]"
4996,闪婚总裁契约妻,"[-0.051402680409204725,0.024368769654463374,-0.05619736991338282,-0.018030986345688543,-0.05193285592230818]"
4995,重生都市修真,"[-0.09277947017302116,0.12401748830452561,-0.10930380032708248,0.02811768768976132,-0.013410307466983795]"
4994,画爱为牢：总裁请走开,"[-0.271425024792552,0.3620485443621874,-0.11300041675567628,0.14335928037762644,0.09645026549696922]"
4993,超级农场系统,"[-0.0556142909991661,0.036549424304615094,-0.027523177062880388,0.01284277059809788,-0.012263782873537533]"
4992,爱有余毒，唯情可解,"[-0.10745992697775364,0.08631207188591361,-0.0732003021039418,-0.004505204997258261,-0.08407704999262933]"
4991,金牌婚宠：老婆买一送二,"[-0.08322594525173393,-0.010759108732346185,-0.03983290123125148,-0.05967817796112666,-0.11319620112433683]"
4988,亿万爹地放肆宠,"[-0.08217219461727401,0.06538686927650933,-0.04479770415017138,0.03762496975453004,0.004585289315361044]"
4986,相爱于微时,"[-0.08792818353644438,0.0577548104471394,-0.09693015921262225,-0.02051670029759407,-0.09254974806681275]"
4985,天下为聘：重生娇妻入怀来,"[-0.09311927674959103,0.12047016507325073,-0.06681549396598711,0.03516760751760254,0.020536089781671762]"
4984,太古战尊,"[-0.04391074779078526,0.05641019125155603,-0.0889378910830531,0.0038346710235390886,-0.0346302420903857]"
4983,帝武丹尊,"[-0.09726422369324912,0.12143359773714715,-0.08508596742952552,0.006627954465026656,-0.040921390658089266]"
4982,一切从天行九歌开始崛起,"[-0.17011313699185848,0.3080980543875032,-0.08583811711933877,0.12262206338346004,0.058570608496665955]"
4981,强婚挚爱，湛少霸宠嫩妻,"[-0.06442030337291271,-0.023257203043613117,-0.008293231921925326,-0.03651238350721542,-0.06159764011135849]"
4979,娇妻有毒：陆少，宠上瘾,"[-0.02660622803048919,0.053102919954614226,0.003982578722280922,-0.0715473792448208,-0.10102223991787575]"
4978,总统蜜蜜宠：影后，狠不乖！,"[-0.10014171169892157,-0.046367228908260186,-0.009783469689116902,-0.06303454950860102,-0.06497814323695708]"
4973,宠妻狂魔别太坏,"[-0.0435344611866061,0.018529506110953112,-0.035263962197032844,-0.04874767926098271,-0.08956705568584078]"
4972,电竞男神是女生：楚爷，求别撩！,"[-0.026134883805606215,0.06534854190296403,-0.03501108773202906,0.024308914559022073,-0.026807331784267818]"
4971,情难自控：前夫请接招,"[-0.07289348117586586,-0.031610589857483586,-0.0064423752370320496,-0.06515460879346656,-0.09036092957173804]"
4970,军门蜜爱之娇妻难驯,"[-0.031646556947012676,0.03740231621563189,-0.012841766228360172,-0.0018616071840944258,-0.005887225175300907]"
4968,一宠到底，爱上男闺蜜,"[-0.06244023711146188,0.06895744970409266,-0.023205055699994166,0.015398965750743324,-0.021811457162368153]"
4967,入怀娇妻别想逃,"[-0.1542026004443566,0.0005866012225548426,-0.016781453415751456,-0.029681843270858127,-0.027651082848509152]"
4966,娇宠农门小医妃,"[-0.08093558391556144,0.02399896538408939,-0.059262865370328655,-0.024595701560610906,-0.03978319222078426]"
4965,农门娇宠：养个包子来种田,"[-0.04200641886348387,0.023191502197059215,-0.08768567878373519,0.002258696758265917,-0.04867838531801546]"
4962,重生千金复仇,"[-0.07395168792572804,0.08641286940837745,-0.08122711032046936,-0.03000140430231113,-0.08109587301441934]"
4961,锦时迷途爱未晚,"[0.05081277917435562,-0.2121249455837654,-0.151973441158506,0.3274467800707593,-0.5228354400447147]"
4959,天才医仙：守护清纯校花,"[-0.09388496987022725,0.0716097029944649,-0.08079769398734372,0.027600615052506328,-0.0038909021282701618]"
4958,草莓味的你,"[-0.07882479844693938,0.002333736275586317,-0.036425017259733856,-0.060638072887294975,-0.08653612547105986]"
4956,七煞碑,"[-0.09038137250833891,0.13018064200878143,-0.07059663093902849,0.04395984938706864,0.0065162818540226335]"
4955,三生三世莲理枝（全集）,"[-0.04108810459381775,0.008555903731942621,-0.04941056163828653,-0.037943285424262285,-0.07272610517997127]"
4954,八十年代嫁恶霸,"[-0.06445841622740232,0.0352722117520013,-0.052526773834550705,-0.03554255376248212,-0.06528991114700566]"
4951,来自古代的保镖,"[-0.15203473583402993,0.11001009949617774,-0.13492053758512298,0.010664905338719683,-0.00781741705232937]"
4950,偏执总裁宠上瘾,"[-0.23055582153610887,0.2676733431406319,-0.13314512297511102,0.09491424653679133,0.06478862473741175]"
4949,余生有你，记忆成花,"[-0.042455595096742564,0.02600504721684212,-0.024408692542717537,-0.034598714469889685,-0.07306991127658297]"
4948,超级捡漏王,"[-0.07171627650037408,0.05748331717215478,-0.13361066978424788,-0.04065085343085229,-0.07347760073374957]"
4941,旷世骄子,"[-0.12902743255719543,-0.00820902094244957,-0.008362146951258182,0.03862947728484869,0.011677381936460734]"
4939,天诺狂兵,"[-0.05208060823994257,0.07023546252422398,-0.10889323186356484,-0.016468415195803818,-0.055093965419318255]"
4938,微风许轻眠,"[-0.10938599095970858,-0.004627565067494288,-0.03331205573158513,-0.047732589446241036,-0.04595845159565215]"
4935,无敌神眼近卫,"[-0.07639442600442894,0.05055633141836595,-0.07303005370167305,-0.03633591972868003,-0.05435855227655598]"
4934,寂寂深宫锁清秋,"[-0.08697922568119663,0.13265491389237077,-0.037179016208808334,0.013668286751323777,0.00817809991505263]"
4932,天才相师：重生亿万小富婆,"[-0.047644368945979156,-0.012392629236460496,-0.08546707824541208,-0.05248245957250802,-0.09511702489227247]"
4931,斗罗大陆续集之史莱克七怪成神之路,"[-0.08508063667747927,0.033319932874292135,-0.02584264699467703,0.029156188721045556,0.02428737929317561]"
4930,邪性总裁独宠妻,"[-0.04689129356034648,0.00023384696310933898,-0.015503198595765485,-0.057351934230502916,-0.07100100661901866]"
4926,快穿：总有炮灰在作死！,"[-0.06646859374207754,0.18258029926154348,-0.1535769411517928,0.1520476821396086,-0.12306630135410361]"
4925,这次来真的,"[-0.28037753235548735,0.3527318579144776,-0.1238808948546648,0.16970700211822987,0.07303133048117161]"
4924,老公，这次来真的,"[-0.23552387932108507,0.2580232152508365,-0.09838350117206573,0.13134532111386457,0.06607167795300484]"
4923,绝色丹药师：鬼王妖妃,"[-0.07823326981631683,0.07367171261268615,-0.08115209658692978,-0.012369204818773386,-0.06314525248095644]"
4921,陛下偏要以身相许,"[-0.11411808515194713,0.042960934942906225,-0.05021069262733274,0.008831253110590142,-0.01151758787880947]"
4920,贪财王妃：夫君是个暖宝宝,"[-0.1945061634402149,0.03204596940374289,-0.06280785224113901,0.04194999063530794,-0.011485501837271912]"
4919,妖孽只在夜里哭,"[-0.06642349165062918,0.05537277545649991,-0.05891156404246684,-0.00787880587348238,-0.05306160903459978]"
4917,"爹地们,太腹黑","[-0.23354859681179124,0.3508101776242256,-0.10323317348957062,0.17420236983646947,0.05296117005248864]"
4915,总裁爹地太给力,"[-0.08867975342501368,0.030567152477386922,-0.011153708755349118,-0.05432291732641816,-0.08828219108464609]"
4914,女神养成计划,"[-0.20923891370849948,0.27133997316871367,-0.0977758074711476,0.14886121199067148,0.0778642962021487]"
4913,变身之女神养成计划,"[-0.036935940850526094,-0.042653370105351016,-0.11198451841306506,0.13863935143771497,-0.24022965546640934]"
4912,报告总裁，胖妻有喜了,"[-0.06049955365300292,0.03450634717770225,-0.01498173746964609,-0.011722672654657948,-0.03835880332531369]"
4911,重生之女神养成计划,"[-0.09385829186066985,0.08347898131151768,-0.07882663294334304,0.038125128210098905,-0.014374464453960007]"
4910,将军总被欺负哭,"[-0.09598082528464147,0.08960640575969592,-0.05316996658802964,0.07518499321304262,-0.027443275088444352]"
4909,超级淘宝商城,"[-0.08031727362077265,-0.005658729106415899,-0.03360004530630397,-0.010810722126530444,0.0023946835260306083]"
4908,超级淘宝,"[-0.053576936169217035,0.024514574257449972,-0.05060221058471749,-0.018530234363343983,-0.062159032095223665]"
4907,超级淘宝系统,"[-0.05129799154064242,0.045553919906205116,-0.036392050264239834,-0.02592358550285561,-0.025274551044659394]"
4906,酒色撩人[快穿]+番外,"[-0.09184760693460703,0.11415224050870165,-0.07988661486888304,0.056621348834596574,-0.0011761854257201776]"
4905,叱咤风云,"[-0.05770478156395257,0.08512306957738475,-0.026447708066552878,0.021397348903119565,-0.048053813241422175]"
4903,重生九零蜜汁甜妻,"[-0.058856259568710816,-0.025008230190724137,-0.014666566764935851,-0.02889152623101836,-0.04608699617674575]"
4901,大唐酒徒,"[-0.015135493091656826,0.07669121676590293,-0.05420449385419488,0.036105380323715505,-0.035119823230585705]"
4900,拣宝,"[-0.03699003738454647,0.05208219956710107,-0.02956396901669602,0.018871829700138835,0.03533684197399351]"
4899,一品村姑+番外,"[-0.18680775732449864,0.06762963438750771,-0.06541445397812387,0.10199873762853119,-0.008206789705740368]"
4898,远古伊甸,"[-0.1893569284251758,0.29617765505931204,-0.14471997639962605,0.21234092542103358,0.07466672733426094]"
4897,万道成神,"[-0.026928157688785547,0.05161054490914418,-0.03915567661484553,0.01775412863856685,-0.03277591253769257]"
4895,将夜,"[-0.03232110005563065,0.08523321362032044,-0.03273250472040907,0.03316486260342982,0.0026668093407586696]"
4893,强明,"[-0.09325669974269758,0.12287045693180212,-0.015223198075545952,0.08035582485091354,-0.036279585471169815]"
4892,寒武再临,"[-0.08623907862541576,0.012173491563381893,-0.030842182237566226,0.0001768908973428465,-0.033977185863824116]"
4891,重振大唐,"[-0.05323697499698028,0.06331430466379971,-0.05579103909258265,0.03139921181718819,-0.0033567165373824537]"
4890,黑道冷枭的赔心交易,"[-0.07777516834437848,0.056637650541961196,-0.03049078396172263,0.015554297007620335,-0.0064813471212983136]"
4889,超级科技强国,"[-0.15775982871030766,0.1443411462008953,-0.08736834951365988,0.09457704308054721,-0.038869583327323196]"
4888,家有仙妻,"[-0.01857751325587742,0.06842435910948552,0.008278441770623127,-0.03826647382488267,-0.0645715144669844]"
4887,天眼人生,"[-0.13997412156313657,0.166787554230541,-0.07218741700053215,0.06814130888087676,-0.020118018181528897]"
4886,巅峰强少在都市,"[-0.06507216601086588,0.08479048832769281,-0.052916061454292,-0.02593063909945817,-0.053356529438290105]"
4885,刀锋雄龙,"[-0.0904168940614909,0.12180556147359312,-0.07142220841099818,0.006089212363197778,0.019925553254627932]"
4884,都市神兵护卫,"[-0.10244903309472107,0.022174378957700087,-0.04679205366787879,-0.05679267792131853,0.00020715435715140524]"
4881,宠你情深似海,"[-0.10160887387375962,0.02226085751909384,-0.053212353863982265,-0.038425045186590595,-0.05346401854244582]"
4880,青丝绾红颜,"[-0.0953457591135819,0.0922992641542059,-0.07121477449814287,-0.0077256504028366925,-0.02827736134163271]"
4879,薄情老公惹不起,"[-0.07980342383491328,-0.049881107317667234,-0.023338488460627988,-0.055015085291362245,-0.1082680388353765]"
4877,王牌御医,"[-0.06221230057999492,0.07943265549838543,-0.00841986082494259,-0.008054829444736242,-0.002389404270797968]"
4876,遮天,"[-0.07981380794404282,0.014091254358867272,-0.019920991414913995,-0.011040438219742287,-0.019247025510089263]"
4874,沈梅君传奇,"[-0.05985964213345033,0.024212847522863033,-0.04305176785799549,-0.009524933222347676,-0.015598946820888946]"
4873,金枝玉叶,"[-0.04549787314703726,0.06079709006245342,-0.053605980738731365,0.015134668101233486,-0.013239422005278114]"
4872,宫檐,"[-0.08289634107495658,0.09038489777594805,-0.02810297421819996,0.06503735936712474,-0.016968960931990296]"
4871,千金归来：总裁的蜜宠娇妻,"[-0.10943731968236191,0.11345884074755716,-0.06833837950110154,-0.0031638378101699755,-0.021636435498465906]"
4870,神秘老公不见面,"[-0.07416519574606076,0.06791054437725016,-0.020802591676608875,0.011918055932395734,-0.05310096480668738]"
4868,成了霸总的心尖宠,"[-0.11180882140927548,-0.021831799529276653,-0.02156872787080439,-0.016975708162395416,-0.03813309885611358]"
4866,凤月无边,"[-0.10135340748266095,-0.0053105087662559175,-0.03520738447107197,-0.002110612550972118,-0.04779023307630614]"
4865,隐婚100分：神秘老公不见面,"[-0.132132585257447,-0.017444508478570823,-0.06039286032319069,-0.04900148993011755,-0.040344869443334826]"
