title,link,author,wordNum,read,rec
萌妃驾到王爷绕道,https://www.biquker.com/xiaoshuo/2861.html,豆丁丁,640000字,1,神医萌妃，王爷约不约 妃常逃跑：王爷不许抓我 冷面王爷彪悍妃 冷王爆宠：逆袭王妃惹人爱 凤还朝，妖孽王爷请让道 萌宠兽世：兽夫，么么哒！ 错娶毒妃，王爷认栽吧 邪王追妻：废柴小兽妃 穿越农女发家记
神瞳狂少,https://www.biquker.com/xiaoshuo/2859.html,乱了方寸,3710000字,2,都市兵皇 玄奇天眼 大小姐的极品护卫 都市之纨绔天才 都市风流邪少 无双隐龙在都市 都市绝代医皇 我欲成王 窃玉生香
绝世医途,https://www.biquker.com/xiaoshuo/2857.html,镜花水月,652000字,8,都市猛男 都市隐龙 都市古仙医 绝世神王在都市 第一序列 绝世高手在都市 人生交换游戏 擂台之王 大靠山
剑定玄黄,https://www.biquker.com/xiaoshuo/2854.html,云泪天雨,2162000字,2,剑临天下 神剑天骄 天地霸气诀 一剑飞仙 太古神墓 万古神龙变 一念永恒 龙血圣帝 绝代丹帝
大明王朝1566,https://www.biquker.com/xiaoshuo/2853.html,刘和平,444000字,1,千山记 夺君天下 宋时归 霸蜀 康熙大帝--惊风密雨 寻秦记 寂寞空庭春欲晚 宫心谋之庶女皇妃 乾隆皇帝--夕照空山
琅琊榜,https://www.biquker.com/xiaoshuo/2851.html,海宴,352000字,1,夺君天下 非我倾城 千山记 惊世第一杀手妃：邪王狂妻 天域苍穹 倾尽天下之乱世繁华 明末之争霸天下 济世医途 我的老婆是军阀
我在山里养妖精,https://www.biquker.com/xiaoshuo/2850.html,亦狸,424000字,1,济世雄才 重生之风云录 异界纨绔公子 保卫国师大人 一切从天行九歌开始崛起 斗破苍穹续集：王者之途 造化之门 将夜 妖精的尾巴之精灵王
猫爷驾到束手就寝,https://www.biquker.com/xiaoshuo/2849.html,顾南西,708000字,26,夺君天下 惊世第一杀手妃：邪王狂妻 倾尽天下之乱世繁华 天域苍穹 双面妖女惑天下 非我倾城 傲剑天下 济世医途 宦妃还朝
十年一品温如言,https://www.biquker.com/xiaoshuo/2847.html,书海沧生,240000字,41,总裁他是偏执狂 似爱而非（重写版）+续篇+番外 萌妻养成方程式 谁的青春不迷茫 陆晋渊温宁 爱你情深已入骨 醒来觉得甚是爱你 冷王在上：弃妃要翻身 少年玄医
臣妾做不到,https://www.biquker.com/xiaoshuo/2846.html,我爱吃蓝莓,30000字,2,三尸语 冥婚妻子 我的冥王夫君 我的鬼神大人 诡异女尸 鬼妻男养 绝美冥妻 养狐为祸 蛇妻美人
皇上，臣妾做不到,https://www.biquker.com/xiaoshuo/2844.html,公子卿,320000字,2,皇上，娘娘又跑了 妃常嚣张：小小皇后要翻天 皇后驾到之盛宠豪门 快穿：皇后只能我来当！ 爆笑皇后：本宫要改嫁 一代妖妃乱宫闱 离宫风华惊天下：娘娘万福 盛世医后，冷帝请接招 重生为后不贤
我欠地府八万亿,https://www.biquker.com/xiaoshuo/2842.html,修之名,42000字,1,地府建设计划书 极品阎罗系统 神厨王妃 重生之风云录 九阳玄医 异界纨绔公子 一切从天行九歌开始崛起 保卫国师大人 乘龙快婿
离宫风华惊天下：娘娘万福,https://www.biquker.com/xiaoshuo/2838.html,文若纷飞,750000字,2,冷宫废后求宠爱 皇上，娘娘又跑了 皇上，臣妾做不到 非我倾城 盛世嫡妃 与你百日风华 段如兰钟明巍 重生之废后逆袭 腹黑老公坏坏爱
不小心把男主掰弯了［穿书］,https://www.biquker.com/xiaoshuo/2837.html,秋叶坠,226000字,5,能不能轻点虐我[穿书] 穿成男主白月光[快穿] 白月光佛系日常 穿成男主师尊了 快穿攻略：黑化请谨慎！ 男主养成记 佛系少女进化论 快穿系统：黑化男主坏坏坏 女主你的人设崩了
快穿：拯救暗黑男主,https://www.biquker.com/xiaoshuo/2835.html,兔子有点难过,2776000字,725,最强外挂系统 主神老公何弃撩 快穿：报告宿主，您已被攻略！ 快穿系统：炮灰女配要翻身 快穿系统之女配上位记 我是系统之女帝养成计划 快穿系统：反派男神攻略计 快穿系统：黑化男主坏坏坏 史上最强坑爹系统
大内傲娇学生会,https://www.biquker.com/xiaoshuo/2834.html,星野樱,288000字,1,"爹地们,太腹黑 每天都在缺功德 把反派养歪了肿么破 远古伊甸 女神养成计划 妖精的尾巴之精灵王 重生之废材修仙记 超级淘宝 网游之邪龙逆天"
溺宠鬼医毒妻,https://www.biquker.com/xiaoshuo/2833.html,醉上伶人找小倌,132000字,1,段如兰钟明巍 名门盛婚 风流名将 六宫凤华 第二十八年春 这次来真的 前妻，别来无恙 三生三世艳莲杀 不落相思意
丫鬟空间：拐个少爷来种田,https://www.biquker.com/xiaoshuo/2832.html,子敏,258000字,47,农门贵女 穿越之锦绣田园 腹黑燕王妃 穿越农女发家记 带着空间去种田 贪财王妃：夫君是个暖宝宝 福田有喜：空间小农女 富贵锦绣 田园小蛮妃
恶魔总裁夜夜宠,https://www.biquker.com/xiaoshuo/2829.html,花盼,518000字,1,夜夜缠欢：老公，不要了！ 恶魔校草住隔壁 画爱为牢：总裁请走开 偏执总裁宠上瘾 总裁秘恋小娇娘 骗婚总裁：独宠小娇妻 风流名将 名门盛婚 我的绝色总裁夫人
医手逆天：邪王毒吻小狂妃,https://www.biquker.com/xiaoshuo/2828.html,风流小瓶子,132000字,4,凤吟霜君墨尘 异界纨绔公子 落难千金逆袭路 三生三世菩提劫 风流名将 御宠法医狂妃 错嫁王妃有点忙 传奇金眸 我家王妃是逗比
废材逆袭：冰山王爷倾城妃,https://www.biquker.com/xiaoshuo/2827.html,珊瑚蔓,6480000字,44,绝色炼丹师 微微同人一笑倾城 废材七公主 逆袭绝色，邪王的倾城狂妃 倾城召唤师 九转混沌诀 盛世妖宠，神尊的呆萌喵妃 超级修炼系统 大理寺少卿的宠物生涯
一人之下在漫威,https://www.biquker.com/xiaoshuo/2826.html,魔术刀,238000字,2,快穿系统之女配上位记 萌宠兽世：兽夫，么么哒！ 最强外挂系统 我是系统之女帝养成计划 穿越者吹水群 一品村姑+番外 无限存档宫斗系统 秦时明月之大反派系统 邪王追妻：废柴小兽妃
兔子想吃隔壁草+番外,https://www.biquker.com/xiaoshuo/2825.html,六盲星,176000字,4,时间都知道 蜜宠之诱拐小娇妻 第二十八年春 军婚撩人 都市风流邪少 都市之纨绔天才 无双隐龙在都市 特战尖锋 呆萌小青梅：妖孽竹马太腹黑
解忧杂货店,https://www.biquker.com/xiaoshuo/2824.html,东野圭吾,56000字,1,假面前夜 假面饭店 爱到时光发烫 一个女业务员的奋斗 超级科技强国 我只是难过不能陪你一起老 重生之邪医修罗 裂锦+番外 神铸师
修罗女帝：废材三小姐,https://www.biquker.com/xiaoshuo/2823.html,此晴亦雨,2258000字,1,盛世狂妃：废材逆天四小姐 逆天召唤师：废柴大小姐 天命逆凰 妖孽邪王，废材小姐太凶猛 第一符师：狂傲大小姐 冥王绝宠：毒医二小姐 傻女逆天：废材大小姐 穿越农女发家记 异世修罗：废材小姐不好惹
画江湖之不良人,https://www.biquker.com/xiaoshuo/2822.html,一伤二十八,338000字,2,雪中悍刀行 书剑长安 少年江湖物语 拜见教主大人 浮沧录 画江湖之锦衣卫 横扫诸强 最后一个阴阳师 盗秦
快穿女配：男主求别撩,https://www.biquker.com/xiaoshuo/2821.html,吾家柒柒,3296000字,2271,快穿之炮灰女配反击战 女配上位记[快穿] 快穿攻略：黑化请谨慎！ 变身之穿越异世界的吸血真祖 快穿系统：黑化男主坏坏坏 炮灰女配：腹黑男主送上门 一人之下在漫威 丞相我只是女配 女配又苏又撩[快穿]
我是美人鱼：老公，你别闹！,https://www.biquker.com/xiaoshuo/2820.html,慢慢鱼,186000字,6,薄酒温情殇 豪门欺婚 婚外危情：总裁夺妻入怀 总裁爹地不好惹 傲娇男神太难追 首席老公，强势爱！ 首席萌宝买一送一 亿万爹地天价宠 先婚后爱：老公很凶猛
夏有乔木，雅望天堂,https://www.biquker.com/xiaoshuo/2819.html,籽月,374000字,1,重生之全球巨星 劫天命 妙手神威 超强战兵 总裁的蜜宠娇妻 靳少强宠小逃妻 至强狂龙 万神独尊 半欢半爱+番外
穿越木叶之八门遁甲,https://www.biquker.com/xiaoshuo/2817.html,北风狠狠吹,796000字,2,废材大小姐，邪君请让道！ 冷面王爷彪悍妃 一品村姑+番外 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 农门贵女 穿越农女发家记 穿越乱世医女 穿越之锦绣田园
剑灵,https://www.biquker.com/xiaoshuo/2816.html,坏宝,586000字,1,离凰 少年玄医 神道丹尊 天域苍穹 至尊少年王 重生三千年 功夫狂少在校园 跑男之纯情巨星 星河机甲大时代
夫人芳龄三岁半,https://www.biquker.com/xiaoshuo/2815.html,木鱼声声,934000字,2,名门盛婚 风流名将 尸宠不衰：第一僵尸夫人 不落相思意 这次来真的 第二十八年春 三生三世艳莲杀 前妻，别来无恙 攻妻不备+番外
凰权天下：冷宫废后,https://www.biquker.com/xiaoshuo/2814.html,米多多多,346000字,1,夺君天下 冷宫绝爱：蛇蝎弃后不好惹 邪王嗜宠：逆天狂妃不好惹 惊世第一杀手妃：邪王狂妻 倾尽天下之乱世繁华 娇鸾 非我倾城 第一符师：轻狂太子妃 宦妃还朝
冷宫废后求宠爱,https://www.biquker.com/xiaoshuo/2813.html,宁心锁,782000字,6,离宫风华惊天下：娘娘万福 段如兰钟明巍 首席的独家宠爱 名门盛婚 风流名将 重生之庶女国色 不落相思意 前妻，别来无恙 这次来真的
凉生，我们可不可以不忧伤,https://www.biquker.com/xiaoshuo/2811.html,乐小米,166000字,1,八零神医小媳妇 国民校草求抱抱 邪王赖上身：捡个萌货养成妃 不嫁总裁嫁男仆 白莲花不好当[娱乐圈] 重生之豪门辣妻 青梅甜甜哒：竹马哥哥宠上瘾 爱你到地老天荒 宠你情深似海
恶魔少爷别吻我,https://www.biquker.com/xiaoshuo/2810.html,锦夏末,278000字,128,邪魅校草的极致奢宠：丫头吻我！ 恶魔校草住隔壁 爱你怎么说 恶魔少爷太难缠 风雪里爱陌路 丫头拽翻天：驯服恶魔冷校草 继承者驾到：校草，闹够没！ 首席继承者：国民校草玩心动 首席通缉令：神秘校草是女生
爆宠小萌妃,https://www.biquker.com/xiaoshuo/2809.html,颜宝贝,414000字,4,一品村姑+番外 穿越乱世医女 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 农门贵女 穿越农女发家记 穿越之锦绣医途 穿越之锦绣田园 废材大小姐，邪君请让道！
邪帝重生：爆宠小萌妃,https://www.biquker.com/xiaoshuo/2807.html,云禅,218000字,3,重生之女神养成计划 重生嫡女：风华倾天下 嫡女重生：凤霸天下 重生之风云录 天降鬼夫太磨人 重生专宠：摄政王的毒妃 重生之师父不作死 重生复仇：腹黑嫡女 校园重生：最强女特工
快穿女配：反派BOSS有毒,https://www.biquker.com/xiaoshuo/2806.html,墨泠,4078000字,115,快穿：报告宿主，您已被攻略！ 我是系统之女帝养成计划 快穿系统之女配上位记 变身之女神养成计划 最强外挂系统 最强狂暴妖孽系统 快穿系统：反派BOSS，放肆撩 快穿系统：反派男神攻略计 快穿之炮灰反攻战
良缘无处逃,https://www.biquker.com/xiaoshuo/2804.html,小矜持,1116000字,2,萌妻不服叔，拒婚亿万总裁 时间都知道 半晴半雨听风说你 楚洛寒龙枭 温柔妻子的伤心事 我可能不会爱你 请向我告白[重生] 顾凉夕霍阑 一宠成瘾：娇妻无处逃
蜜爱暖宠小甜妻,https://www.biquker.com/xiaoshuo/2803.html,迟禾池鱼,1468000字,3,傅少的秘宠娇妻 名门婚宠：晚安，郝太太 秘爱豪门小太太 高调强宠：恶魔老公，停一停 我的世界只有你 夜撩甜妻：秘爱豪门小太太 军帝隐婚：重生全能天后 大财阀的隐婚甜妻 傅少的亿万甜妻
国手宗师,https://www.biquker.com/xiaoshuo/2802.html,隔壁小王,1478000字,2,超级恶人重生都市 重生之全能高手 济世医仙 超级高手在校园 天眼人生 都市之纨绔天才 都市风流邪少 斗破苍穹续集：王者之途 无双隐龙在都市
天降萌妻有点甜,https://www.biquker.com/xiaoshuo/2801.html,加菲猫猫,154000字,1,鬼帝宠妻，废材大小姐 我可能不会爱你 天价萌妻请关照 亿万爹地天价宠 首席老公，强势爱！ 御繁华 姻缘迟迟归 婚然心动：前妻再爱我一次 错爱一生
兄友弟攻，暴君我要翻身！,https://www.biquker.com/xiaoshuo/2800.html,猫的回忆之城,804000字,1,暴君的失忆宠妃 10508 一品村姑+番外 农门贵女 萌宠兽世：兽夫，么么哒！ 快穿：总有炮灰在作死！ 穿越农女发家记 穿越者吹水群 穿越乱世医女
铁拳争锋,https://www.biquker.com/xiaoshuo/2798.html,梁七少,12000字,1,终极教官 绝世狂兵在都市 特品圣医 潜龙在都市 医品强少 绝世仙尊混都市 都市至尊神兵 神龙医圣 都市风流邪少
神级奶爸系统,https://www.biquker.com/xiaoshuo/2794.html,以笔之道,统计中字,6,快穿系统之女配上位记 我是系统之女帝养成计划 无上升级系统 最强外挂系统 女帝直播攻略 快穿系统：炮灰女配要翻身 天策神王 系统让我去算命 直播国民男神：染爷，强势撩
你微笑时很美,https://www.biquker.com/xiaoshuo/2793.html,青浼,382000字,1,名门盛婚 风流名将 前妻，别来无恙 这次来真的 不落相思意 第二十八年春 三生三世艳莲杀 兔子想吃隔壁草+番外 闪婚独宠：总裁老公太难缠
征服六个你,https://www.biquker.com/xiaoshuo/2792.html,无影有踪,108000字,39,逍遥狂兵都市游 都市神兵护卫 正牌美女总裁 仙武医王 我的美女总裁老婆 总裁爹地不好惹 都市逍遥强兵 无限冒险指南 都市风流邪少
我可能不会爱你,https://www.biquker.com/xiaoshuo/2791.html,酱油苏,304000字,225,鬼帝宠妻，废材大小姐 吻海迷情：腹黑总裁枕边爱 有个傻瓜曾经爱过你 夜夜缠情：霸道帝少惹不起 逼婚成宠：三叔请克制！ 先婚后爱：老公很凶猛 史前养夫记 御繁华 顾凉夕霍阑
延禧攻略,https://www.biquker.com/xiaoshuo/2790.html,笑脸猫,404000字,24,我的姐姐是大明星 我怀了反派的孩子 白莲花不好当[娱乐圈] 宠妻总裁坏透了 重生医妃狠绝色 三国美人录 掀翻时代的男人 闪婚之错缘成爱 冷宫废后求宠爱
财富天降,https://www.biquker.com/xiaoshuo/2788.html,陆原居,974000字,24,都市猛男 都市隐龙 特种战医 第一序列 绝世高手在都市 人生交换游戏 都市古仙医 擂台之王 大靠山
盛世凰妃：惹上腹黑魔少,https://www.biquker.com/xiaoshuo/2787.html,唐同学,364000字,37,重生之风云录 重生嫡女：风华倾天下 嫡女重生：凤霸天下 弃少归来张恒 校园重生：最强女特工 夺君天下 非我倾城 女配重生修仙记 重生之百花影后
我当道士那些年,https://www.biquker.com/xiaoshuo/2785.html,仐三,2036000字,27,仙品逍遥宗师 最后一位镇魂师 楼兰诅咒：暴君，只准宠我 极品全能透视神医 再生缘：我的温柔暴君+番外 出魂记 仙武医王 半仙下山闯情关 诡当
朕心爱的丑姑娘，请多指教,https://www.biquker.com/xiaoshuo/2784.html,一味相思,1572000字,38,妃戴凤冠美如画 段如兰钟明巍 不落相思意 影帝男神请多指教 萌妻养成方程式 不许经年错白首 名门盛婚 风流名将 名门娇宠
弑神之路,https://www.biquker.com/xiaoshuo/2783.html,小郎君,506000字,23,重生之风云录 带着星际到末世 异界纨绔公子 保卫国师大人 一切从天行九歌开始崛起 武道神尊 末世大回炉 斗破苍穹续集：王者之途 末世诸天觉醒
医妃妙手冠朝堂,https://www.biquker.com/xiaoshuo/2782.html,北溪浅笑,1250000字,13,农门贵女 穿越农女发家记 穿越者吹水群 一品村姑+番外 萌宠兽世：兽夫，么么哒！ 穿越之锦绣田园 医妃倾天下 穿越乱世医女 一人之下在漫威
宁负余生不负爱,https://www.biquker.com/xiaoshuo/2781.html,囧宝,122000字,120,许你万丈光芒好 隐婚100分：惹火娇妻嫁一送一 暖宠亿万新娘 三生三世十里桃花 婢女王妃 婚然心动：前妻再嫁我一次 宁负余生不负卿 一生向晚 薄酒温情殇
皇后无所畏惧,https://www.biquker.com/xiaoshuo/2780.html,初云之初,176000字,37,"妃常嚣张：小小皇后要翻天 爆笑皇后：本宫要改嫁 皇后驾到之盛宠豪门 快穿：皇后只能我来当！ 侯门嫡女：弃后不好惹 （快穿）炮灰求生记 豪门闪婚试爱 每天都在缺功德 爹地们,太腹黑"
重生绝世男神：爷太倾城,https://www.biquker.com/xiaoshuo/2777.html,初酒君,1776000字,34,重生之师父不作死 重生之女神养成计划 重生嫡女：风华倾天下 校园重生：最强女特工 嫡女重生：凤霸天下 重生国民男神：九少，请指教！ 重生专宠：摄政王的毒妃 重生暖婚：甜妻，新上线 重生校园：帝王娇妻暖暖爱
微微一笑很倾城,https://www.biquker.com/xiaoshuo/2776.html,顾漫,122000字,72,微微同人一笑倾城 网游格斗之全职高手 时光微微甜 全职高手 英雄联盟之绝世无双 网游之末日剑仙 全能之天才学生 网游传奇 网游之无龄界
微微同人一笑倾城,https://www.biquker.com/xiaoshuo/2775.html,一笑爱倾城,44000字,110,琴妃倾城 不落相思意 猪惑天下：邪皇的倾城懒后 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 倾城太后哀家不侍寝 半面魔妃九颗心 一品村姑+番外 邪王追妻：废柴小兽妃
盛世医后，冷帝请接招,https://www.biquker.com/xiaoshuo/2774.html,云中月,806000字,14,皇上，臣妾做不到 爆笑皇后：本宫要改嫁 萌妻养成方程式 皇后娘娘的五毛特效 猪惑天下：邪皇的倾城懒后 妻不可欺：薄情前夫请接招 穿越农女发家记 悠然下东篱 妃常嚣张：王爷别乱来
废材小姐大神医,https://www.biquker.com/xiaoshuo/2773.html,夏向北,674000字,44,盛世狂妃：废材逆天四小姐 第一符师：狂傲大小姐 逆天废材：腹黑邪王心尖宠 傻女逆天：废材大小姐 医毒双绝：冥王的天才宠妃 鬼手神医：倾城王妃 废材七公主 妖孽邪王，废材小姐太凶猛 一世盛欢：爆宠纨绔妃
金秘书,https://www.biquker.com/xiaoshuo/2772.html,浅草茉莉,64000字,6,军婚撩人 蜜宠之诱拐小娇妻 都市之纨绔天才 都市风流邪少 超强猛将 无双隐龙在都市 名门盛婚 风流名将 我欲成王
谁怜暮雨初情,https://www.biquker.com/xiaoshuo/2769.html,萧凡,596000字,14,危爱掠情步步伤 嫁冠天下 豪门欺婚 嫁给豪门老男人 情难自控：前夫请接招 逆臣 仙子临将豪门 林羽江颜 人生交换游戏
龙武天眼,https://www.biquker.com/xiaoshuo/2768.html,微寒,824000字,7,天眼人生 特品暴王 无双隐龙在都市 重生之全能高手 至尊高手在都市 最强狂兵在都市 都市至尊神兵 至强狂龙 都市逍遥强兵
神奇医云手,https://www.biquker.com/xiaoshuo/2767.html,军子光,250000字,11,都市猛男 都市隐龙 都市古仙医 第一序列 人生交换游戏 大靠山 擂台之王 正牌美女总裁 都市邪王
圣武龙图,https://www.biquker.com/xiaoshuo/2765.html,风青阳,986000字,1,万界神帝 龙血圣帝 一切从天行九歌开始崛起 诸天投影 巡狩万界 重生之风云录 异界纨绔公子 择天记 绝世飞刀
非我倾城,https://www.biquker.com/xiaoshuo/2764.html,墨小颜,374000字,29,倾尽天下之乱世繁华 夺君天下 惊世第一杀手妃：邪王狂妻 济世医途 不落相思意 宦妃还朝 盛世红颜：弃妃傲天下 双面妖女惑天下 天下为聘：重生娇妻入怀来
医妃倾天下,https://www.biquker.com/xiaoshuo/2763.html,六月,976000字,69,重生之名门医妃 一品村姑+番外 穿越乱世医女 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 农门贵女 穿越农女发家记 猪惑天下：邪皇的倾城懒后 邪王追妻：废柴小兽妃
仙道第一小白脸,https://www.biquker.com/xiaoshuo/2762.html,一十四洲,394000字,44,霸道人生 重生之风云录 异界纨绔公子 送你一片小薄荷 绝色龙妃很嚣张 保卫国师大人 一切从天行九歌开始崛起 霸皇纪 我的总裁未婚妻
素手遮天,https://www.biquker.com/xiaoshuo/2761.html,二二二二月,732000字,1,重生霸宠：摄政王爷太凶猛 摄政王的心尖宠妃 琴妃倾城 废材七公主 异界纨绔公子 医手逆天：邪王毒吻小狂妃 三生三世菩提劫 凤吟霜君墨尘 穿越之绝色兽妃：凤逆天下
素手遮天：毒妃很绝色,https://www.biquker.com/xiaoshuo/2760.html,夕颜洛,1644000字,1,重生嫡女：风华倾天下 重生之女神养成计划 重生校园：帝王娇妻暖暖爱 重生专宠：摄政王的毒妃 公主重生独宠傻夫 重生空间之八零幸福生活 重生复仇：腹黑嫡女 重生毒后不好惹 重生之师父不作死
总有刁民想害朕,https://www.biquker.com/xiaoshuo/2759.html,琉璃非月,224000字,7,穿越兽世：兽人老公宠上天 快穿：总有炮灰在作死！ 超级抗战系统 八夫临门：古代篇 风流名将 名门盛婚 尸宠不衰：第一僵尸夫人 第二十八年春 三生三世艳莲杀
相爱有多难,https://www.biquker.com/xiaoshuo/2758.html,阿离,1058000字,1,是你赐我的星光 相爱于微时 萌妻不服叔，拒婚亿万总裁 深情不枉此生 偏执总裁替嫁妻 萌匪王妃：爷，劫个色！ 金牌人生 浴血商后：冷夫强宠 凰权
凤灵,https://www.biquker.com/xiaoshuo/2757.html,touchinghk,272000字,3,第一符师：轻狂太子妃 逆天召唤师：废柴大小姐 重生之超级太子爷 重生霸宠：摄政王爷太凶猛 重生之颠覆大宋 重生之鬼眼医妃 太子殿下有喜了 凰途：绝代太子妃 致命嫡女
穿越之医倾天下,https://www.biquker.com/xiaoshuo/2756.html,夏日粉末,678000字,11,盛世狂妃：废材逆天四小姐 废材七公主 邪王的绝世毒妃 邪王追妻：废柴小兽妃 傻女逆天：废材大小姐 穿越者吹水群 穿越农女发家记 毒医太子妃 逆天召唤师：废柴大小姐
桃之夭夭：修仙女神太吃香,https://www.biquker.com/xiaoshuo/2753.html,绝色人间,716000字,3,莽荒纪 凡人修仙传仙界篇 都市最强修仙高手 随身副本闯仙界 凡人修仙传 杀神仙尊 最强修仙高手 武心无极 重生之风云录
惊世医宠：魔君大人，要抱抱,https://www.biquker.com/xiaoshuo/2752.html,甜米米,460000字,3,保卫国师大人 我的鬼神大人 快穿：幕后boss太会撩 我可能不会爱你 重生之风云录 我的鬼君大人 御繁华 鬼帝宠妻，废材大小姐 薄酒温情殇
宠妃无度：冲喜王妃嫁一送一,https://www.biquker.com/xiaoshuo/2751.html,莫小莫,1498000字,8,邪王绝宠：医品特工妃 神医萌妃，王爷约不约 冷王爆宠：逆袭王妃惹人爱 不良王妃：让爷贱笑了 我家王爷很傲娇 权天下：通灵王妃 妃常逃跑：王爷不许抓我 王爷你好贱 一咬定情：异能萌妃，抱一抱
一代诡妃,https://www.biquker.com/xiaoshuo/2750.html,黄彦铭,790000字,1,段如兰钟明巍 名门盛婚 风流名将 前妻，别来无恙 第二十八年春 不落相思意 三生三世艳莲杀 这次来真的 爆笑皇后：本宫要改嫁
一宠成瘾：老婆你好甜,https://www.biquker.com/xiaoshuo/2749.html,古萧,1528000字,9,一宠成瘾：娇妻无处逃 总裁爹地霸爱妻 我的大小姐老婆 王爷你好贱 亿万宝宝：爹地靠边站！ 神秘恋人：总裁晚上见 惹上冷殿下 名门盛宠：姝色无双 亿万逐爱
神医狂后,https://www.biquker.com/xiaoshuo/2748.html,狐狸小姝,490000字,2,侯门嫡女：弃后不好惹 穿成渣攻后我成了万人迷[快穿] 爆笑皇后：本宫要改嫁 养狐为祸 弃妃倾世 一品村姑+番外 农门贵女 穿越之锦绣医途 猪惑天下：邪皇的倾城懒后
浴火毒女,https://www.biquker.com/xiaoshuo/2747.html,心静如蓝,836000字,1,重生嫡女：风华倾天下 嫡女重生：凤霸天下 千山记 夺君天下 重生之女神养成计划 重生之庶女国色 重生之风云录 宋时归 重生之师父不作死
月满京华,https://www.biquker.com/xiaoshuo/2746.html,绣锦,68000字,1,打火机与公主裙·长明灯 段如兰钟明巍 重生公主：暴君宠翻天 风流名将 名门盛婚 宫心谋之庶女皇妃 溺宠鬼医毒妻 太子妃升职记2：公主上嫁记（全集） 这次来真的
冲喜王妃：相公不好惹,https://www.biquker.com/xiaoshuo/2745.html,耶律龙格,1050000字,8,"金玉良医 出嫁该从夫 段如兰钟明巍 婚不如霜：逆袭医王妃 呆萌小青梅：妖孽竹马太腹黑 风流名将 名门盛婚 爹地们,太腹黑 腹黑王爷傻相公"
洪荒之红云大道,https://www.biquker.com/xiaoshuo/2742.html,无量小光,2532000字,3,神武战尊 蛮荒记 洪荒之逆天妖帝 超级吞噬系统 重生之风云录 万域神劫 异界纨绔公子 吞天武神 保卫国师大人
邪气凛然,https://www.biquker.com/xiaoshuo/2741.html,跳舞,1224000字,1,超强战兵 桃运神戒 神瞳护卫 尊耀名望 至强狂龙 绝美女厂长 正牌美女总裁 宗亲家的小娘子 都市至尊神兵
不及皇叔貌美,https://www.biquker.com/xiaoshuo/2740.html,白鹭成双,136000字,1,契约新娘复仇记 我可能不会爱你 皇后闹改嫁 重生贵妻：帝少的心尖宠 段如兰钟明巍 有个傻瓜曾经爱过你 钻石总裁：夜深请勿扰 将军，你马甲掉了 情深姻缘浅
九幽天帝,https://www.biquker.com/xiaoshuo/2737.html,给力,7326000字,3,亘古魔君 第一序列 龙血剑神 人生交换游戏 恶女重生 重修仙帝 太古神墓 重生80医世学霸女神 修仙十万年
毒医宠妃,https://www.biquker.com/xiaoshuo/2734.html,毒药苦口,534000字,7,穿越农女发家记 一品村姑+番外 穿越乱世医女 萌宠兽世：兽夫，么么哒！ 穿越者吹水群 农门贵女 我家王妃是逗比 名门庶女：残君嫡王很妖孽 狂妃狠彪悍
重生学霸日常,https://www.biquker.com/xiaoshuo/2733.html,阮闲,196000字,365,重生国民男神：九少，请指教！ 重生之学霸攻略 重生之学霸千金 重生之女神养成计划 我的1979 重生校园：帝王娇妻暖暖爱 重生之风云录 重生之超级太子爷 重生嫡女：风华倾天下
最强男神,https://www.biquker.com/xiaoshuo/2732.html,蝶之灵,528000字,1,时光微微甜 最强仙府升级系统 快穿72变：男神，宠上瘾 网游之巅峰凌云 女神养成计划 傲娇男神太难追 快穿反派：撩个男神黑化了！ 萌妻养成方程式 恐怖女王[快穿]
宁王妃：庶女策繁华,https://www.biquker.com/xiaoshuo/2730.html,卿落落,5152000字,1,权天下：通灵王妃 江少独宠甜蜜妻 时间都知道 爆笑宠妃：爷我等你休妻 暖婚撩人，顾少宠妻上瘾 双世宠妃原著：爷我等你休妻 国医狂妃：邪王霸宠腹黑妃 邪王通缉令：傻妃，哪里逃 时光不负情深
绝色神偷：史上第一废柴,https://www.biquker.com/xiaoshuo/2729.html,风华止,26000字,1,邪王追妻：废柴小兽妃 农门贵女 萌宠兽世：兽夫，么么哒！ 穿越之锦绣田园 微微同人一笑倾城 一品村姑+番外 穿越乱世医女 穿越者吹水群 绝世毒妃
邪王绝宠：医品特工妃,https://www.biquker.com/xiaoshuo/2728.html,凤色妖娆,1686000字,76,不良王妃：让爷贱笑了 我家王爷很傲娇 一咬定情：异能萌妃，抱一抱 凤还朝，妖孽王爷请让道 神医毒妃太嚣张 冷王爆宠：逆袭王妃惹人爱 神医萌妃，王爷约不约 妃常逃跑：王爷不许抓我 妃不好惹：战神王爷请接招
捉妖记,https://www.biquker.com/xiaoshuo/2725.html,小云快跑,738000字,1,半欢半爱+番外 征战诸天世界 巫师世界 异界邪君 帝武丹尊 重生之风云录 重生之火影世界 吞天武神 异界纨绔公子
天才小毒妃,https://www.biquker.com/xiaoshuo/2724.html,芥沫,2736000字,1,芸汐传 庶妃独步天下 傻女逆天：废材大小姐 冥王绝宠：毒医二小姐 神医毒女：邪王盛宠小狂妃 妖孽邪王，废材小姐太凶猛 太子妃上位攻略 凤动九天：废材杀手妃 毒医太子妃
